YMD,PM2.5,PM10,sensor
2020-06-04T20:00:00Z,2.138764301077708,7.23418591164049,metone
2020-06-04T21:00:00Z,2.346903418414912,8.740346846763048,metone
2020-06-04T22:00:00Z,2.216709035791638,7.618191474901067,metone
2020-06-04T23:00:00Z,1.7562760036958538,5.608084090618022,metone
2020-06-05T00:00:00Z,1.3806788199556654,4.023511356651071,metone
2020-06-05T01:00:00Z,1.2258328544168906,3.2238062441734927,metone
2020-06-05T02:00:00Z,1.0843160510660237,3.0696869255302888,metone
2020-06-05T03:00:00Z,0.9803383308045386,3.546496911759505,metone
2020-06-05T04:00:00Z,0.9306180989138187,3.519024882717809,metone
2020-06-05T05:00:00Z,0.940289468826824,3.481604433251973,metone
2020-06-05T06:00:00Z,0.8961853087902978,3.555531300020063,metone
2020-06-05T07:00:00Z,0.8969046179726275,4.121465653621252,metone
2020-06-05T08:00:00Z,0.7309427191829648,3.776277301116002,metone
2020-06-05T09:00:00Z,0.7690332569445932,3.977535125446536,metone
2020-06-05T10:00:00Z,0.8922994203299328,3.863724108096452,metone
2020-06-05T11:00:00Z,1.200106639746909,4.56964744760726,metone
2020-06-05T12:00:00Z,1.3238538747571436,4.315365120552553,metone
2020-06-05T13:00:00Z,1.0013686078858526,2.8793897887553985,metone
2020-06-05T14:00:00Z,0.9034916684623382,2.606065044355171,metone
2020-06-05T15:00:00Z,0.8590707727435903,2.957149556147737,metone
2020-06-05T16:00:00Z,0.9520100042346138,3.0259039238184924,metone
2020-06-05T17:00:00Z,1.1876470057574278,3.773497973038029,metone
2020-06-05T18:00:00Z,1.434033201018576,4.166125469948399,metone
2020-06-05T19:00:00Z,1.7349424051893372,4.445069050984343,metone
2020-06-05T20:00:00Z,2.0828523012807856,5.3847512650046925,metone
2020-06-05T21:00:00Z,1.5469037066859856,3.711766695794609,metone
2020-06-05T22:00:00Z,1.2497943321335698,3.1188269582722667,metone
2020-06-05T23:00:00Z,1.19696795882611,2.984360245750433,metone
2020-06-06T00:00:00Z,1.2388862224034756,2.761479718667558,metone
2020-06-06T01:00:00Z,1.2404749251538971,2.5599746010896767,metone
